link,title,date,text
https://finance.detik.com/moneter/d-5352892/viral-transaksi-pakai-dinar-dirham-bi-larang-pakai-selain-rupiah,"Viral Transaksi Pakai Dinar-Dirham, BI Larang Pakai Selain Rupiah","Jumat, 29 Jan 2021 07:35 WIB","Di media sosial ramai soal pasar Muamalah yang melayani transaksi jual beli menggunakan mata uang Dinar dan Dirham. Dalam informasi tersebut, pasar terletak di wilayah Depok, Jawa Barat.
Bank Indonesia (BI) memberikan tanggapan jika masyarakat harus berhati-hati dengan kegiatan tersebut. Selain itu, di Indonesia hanya mata uang Rupiah yang bisa digunakan sebagai alat pembayaran yang sah.
Seperti apa ya larangannya?
Direktur Eksekutif Departemen Komunikasi Bank Indonesia (BI) Erwin Haryono mengungkapkan beberapa hari terakhir memang viral lagi terkait video lama tentang penggunaan Dinar dan Dirham di Depok.
""Setelahnya muncul pembahasan di media sosial. BI memberikan informasi untuk mengklarifikasi posisi BI sesuai Undang-undang dalam isu tersebut. Hal ini juga diharapkan agar diskusi tidak berkembang ke arah yang tidak seharusnya,"" kata dia dalam keterangan resmi, Kamis (28/1/2021).
Menurut Erwin sesuai dengan Pasal 23 B UUD 1945 jo. Pasal 1 angka 1 dan angka 2, Pasal 2 ayat (1) serta Pasal 21 ayat (1) UU Mata Uang, Rupiah adalah satu-satunya alat pembayaran yang sah di Negara Kesatuan Republik Indonesia (NKRI) dan setiap transaksi yang mempunyai tujuan pembayaran yang dilakukan di wilayah NKRI wajib menggunakan Rupiah.
""BI mengingatkan masyarakat untuk berhati-hati dan menghindari penggunaan alat pembayaran selain Rupiah,"" ujar Erwin.
Rupiah Alat Pembayaran yang Sah
Dalam hal ini BI menegaskan bahwa Dinar, Dirham atau bentuk-bentuk lainnya selain uang Rupiah bukan merupakan alat pembayaran yang sah di wilayah NKRI.
BI mengajak masyarakat dan berbagai pihak untuk menjaga kedaulatan Rupiah sebagai mata uang NKRI.
""BI berkomitmen untuk terus mendorong gerakan untuk mencintai dan merawat Rupiah bersama dengan Otoritas terkait dan seluruh komponen masyarakat sebagai salah satu simbol kedaulatan negara,"" ujar dia.
"
https://finance.detik.com/moneter/d-5352097/di-depok-ada-pasar-bertransaksi-pakai-dirham-bi-hati-hati,"Di Depok Ada Pasar Bertransaksi Pakai Dirham, BI: Hati-hati!","Kamis, 28 Jan 2021 15:40 WIB","Ramai di media sosial terkait Pasar Muamalah yang berada di kawasan Depok. Dalam informasi itu disebutkan pasar ini tidak menggunakan mata uang Rupiah sebagai alat pembayaran, melainkan menggunakan mata uang Dinar dan Dirham.
Menanggapi hal tersebut Direktur Eksekutif Departemen Komunikasi Bank Indonesia (BI) Erwin Haryono mengungkapkan beberapa hari terakhir memang viral lagi terkait video lama tentang penggunaan Dinar dan Dirham di Depok.
""Setelahnya muncul pembahasan di media sosial. BI memberikan informasi untuk mengklarifikasi posisi BI sesuai Undang-undang dalam isu tersebut. Hal ini juga diharapkan agar diskusi tidak berkembang ke arah yang tidak seharusnya,"" kata dia dalam keterangan resmi, Kamis (28/1/2021).
Menurut Erwin sesuai dengan Pasal 23 B UUD 1945 jo. Pasal 1 angka 1 dan angka 2, Pasal 2 ayat (1) serta Pasal 21 ayat (1) UU Mata Uang, Rupiah adalah satu-satunya alat pembayaran yang sah di Negara Kesatuan Republik Indonesia (NKRI) dan setiap transaksi yang mempunyai tujuan pembayaran yang dilakukan di wilayah NKRI wajib menggunakan Rupiah.
""BI mengingatkan masyarakat untuk berhati-hati dan menghindari penggunaan alat pembayaran selain Rupiah,"" ujar Erwin.
Dalam hal ini BI menegaskan bahwa Dinar, Dirham atau bentuk-bentuk lainnya selain uang Rupiah bukan merupakan alat pembayaran yang sah di wilayah NKRI.
BI mengajak masyarakat dan berbagai pihak untuk menjaga kedaulatan Rupiah sebagai mata uang NKRI.
""BI berkomitmen untuk terus mendorong gerakan untuk mencintai dan merawat Rupiah bersama dengan Otoritas terkait dan seluruh komponen masyarakat sebagai salah satu simbol kedaulatan negara,"" ujar dia.
"
https://finance.detik.com/moneter/d-5351004/kabar-bi-di-lockdown-bank-internasional-swiss-dipastikan-hoax,Kabar BI Di-lockdown Bank Internasional Swiss Dipastikan Hoax!,"Rabu, 27 Jan 2021 18:50 WIB","Ramai di media sosial pesan terkait Bank Indonesia (BI) yang dilockdown oleh The Bank for International Settlements yang berpusat di Basel, Switzerland.
Dalam pesan tersebut dituliskan jika BI tak bisa lagi melakukan transaksi keuangan internasional.
Menanggapi hal tersebut Direktur Eksekutif Departemen Komunikasi BI Erwin Haryono mengungkapkan jika berita tersebut merupakan hoax.
""Lagi-lagi saya sampaikan kalau ini hoax, tidak kredibel, menyesatkan, dan bertujuan membuat keresahan di masyarakat,"" kata dia dalam keterangan resmi, Rabu (27/1/2021).
Dia mengungkapkan bahwa BIS tidak memiliki tugas terkait dengan pengedaran uang di bank sentral dan/atau otoritas moneter negara anggotanya.
""Mencetak dan mengedarkan uang itu adalah wewenang masing-masing negara dan tidak perlu meminta izin BIS,"" jelasnya.
Menurut dia kini BI memiliki hubungan yang baik dan senantiasa berkomunikasi dengan BIS. Jadi BIS tidak pernah melakukan freezing transaksi dengan BI.
""BIS dan BI sangat menghargai hubungan baik yang terjalin antara BIS dengan BI. Selain itu, kalau dicek di website BIS sejak tanggal 9 Okt 2020 sampai dengan saat ini tidak terdapat press release berita Lock Down BI,"" ujar dia.
Dia mengungkapkan BI juga mendapatkan berita hoax terkait pencetakan uang Rp 300 triliun. Dalam berita hoax tersebut BI disebut-sebut akan mencetak uang dalam rangka membantu keuangan negara yang saat ini sedang darurat.
""Di WA yg beredar tersebut juga tidak ada sumber informasi yg kredibel. Tugas BI dalam mencetak uang dilakukan di bawah amanat UU dengan berbagai pertimbangan seperti kebutuhan likuiditas perekonomian, mengganti uang lusuh. Jadi tidak bisa dilakukan tanpa perhitungan karena akan membahayakan perekonomian,"" jelas dia.

"
https://finance.detik.com/moneter/d-5349245/bos-bi-pede-aliran-dana-asing-masuk-bikin-rupiah-berotot,Bos BI Pede Aliran Dana Asing Masuk Bikin Rupiah Berotot,"Selasa, 26 Jan 2021 15:51 WIB","Rupiah diperkirakan mengalami penguatan tahun ini. Pasalnya, arus modal asing akan kembali masuk ke Indonesia.
Mengutip CNBC, Selasa (26/1/2021), sebelumnya rupiah melemah sekitar 1,1% terhadap dolar AS pada 2020. Pelemahan rupiah dipicu ketidakpastian ekonomi karena pandemi COVID-19.
Seiring dengan kondis tersebut, investor asing pun angkat kaki dari pasar keuangan negara berkembang, mencari tempat yang lebih aman.
""Secara fundamental rupiah kita masih undervalued sehingga ada potensi rupiah kita akan menguat dan stabil,"" kata Gubernur Bank Indonesia (BI) Perry Warjiyo, dikutip dari CNBC, Selasa (26/1/2021).
Ia menyebut sejumlah faktor yang bisa menopang penguatan rupiah, salah satunya inflasi yang rendah di Indonesia.
Selain itu, BI mempertahankan suku bunga acuan pada level 3,75% pada pertemuan terakhir. Faktor lain yang mendukung rupiah adalah defisit transaksi berjalan yang rendah yang diperkirakan antara 1% hingga 2% terhadap produk domestik bruto tahun ini.
Selain itu, menurut Perry, pasar keuangan Indonesia menarik karena memberi potensi imbal hasil yang tinggi. Perry memperkirakan, dana yang masuk ke pasar keuangan Indonesia tahun ini sekitar US$ 19,6 miliar.
""Dengan nilai tukar yang secara fundamental di bawah, perbedaan suku bunga yang besar dan faktor-faktor positif lainnya, kami tetap yakin aliran portofolio asing akan masuk ke Indonesia,"" tutur Perry.
"
https://finance.detik.com/bursa-dan-valas/d-5348802/sudah-tahu-bentuk-cadangan-devisa-ternyata-begini-lho,Sudah Tahu Bentuk Cadangan Devisa? Ternyata Begini Lho,"Selasa, 26 Jan 2021 11:42 WIB","Bank Indonesia (BI) mencatat pada Desember 2020 cadangan devisa Indonesia sebesar US$ 135,9 miliar. Jumlahnya meningkat dibandingkan posisi bulan sebelumnya US$ 133,6 miliar.
Dikutip dari situs resmi bi.go.id, cadangan devisa adalah cadangan dalam satuan mata uang asing yang dijaga oleh bank sentral untuk memenuhi kewajiban keuangan karena adanya transaksi internasional (reserve currency).
Direktur Eksekutif Departemen Pengelolaan Moneter BI Nanang Hendarsah mengungkapkan ada sejumlah bentuk cadangan devisa yang sebagian besar merupakan valuta asing atau mata uang asing.
""Bentuknya valuta asing, obligasi yang diterbitkan negara maju (government bond), dan emas,"" kata dia saat dihubungi detikcom, Selasa (26/1/2021).
Fungsi dari cadangan devisa yaitu untuk membiayai ketidakseimbangan neraca pembayaran dan untuk menjaga stabilitas moneter.
Dalam kaitan dengan neraca pembayaran, cadangan devisa biasanya digunakan untuk membiayai impor dan membayar kewajiban luar negeri, sementara dalam fungsinya untuk menjaga stabilitas moneter adalah untuk mempertahankan nilai tukar rupiah.
Jadi jika nilai tukar rupiah terlalu lemah maka bank sentral bisa menggunakan cadangan devisa untuk melakukan intervensi. Bank sentral akan melepas dolar AS yang dimilikinya untuk ditukar menjadi rupiah agar mata uang Garuda kembali menguat atau terjaga. Tapi cadangan devisa akan berkurang. Begitupun sebaliknya.
Selain itu cadangan devisa juga untuk membantu pemerintah memenuhi kewajiban untuk membayar utang luar negeri.
"
https://finance.detik.com/moneter/d-5344575/transaksi-kartu-uang-elektronik-akan-kena-biaya-05-siapa-bayar,"Transaksi Kartu Uang Elektronik akan Kena Biaya 0,5%, Siapa Bayar?","Jumat, 22 Jan 2021 16:16 WIB","Bank Indonesia (BI) menetapkan merchant discount rate (MDR) untuk uang elektronik berbasis chip atau uang elektronik kartu.
MDR merupakan biaya transaksi yang dikenakan kepada merchant atas transaksi pembayaran dengan menggunakan kartu. Ini akan diberlakukan efektif pada 1 Maret 2021.
""Menetapkan Merchant Discount Rate Uang Elektronik (MDR UE) Chip Based berlaku efektif 1 Maret 2021,"" kata Gubernur BI Perry Warjiyo ditulis Jumat (22/1/2021).
Direktur Eksekutif Departemen Komunikasi BI Erwin Haryono mengungkapkan jika biaya MDR untuk uang elektronik kartu ini sebesar 0,5%. ""Iya (0,5%),"" ujarnya saat dikonfirmasi.
Erwin mengungkapkan BI memang telah menetapkan MDR uang elektronik chip based 0,5%. ""MDR adalah tarif yang dikenakan issuer kepada merchant. Jadi tidak boleh dikenakan kepada masyarakat atau konsumen,"" jelas dia.
Hal ini karena MDR prinsipnya adalah bentuk efisiensi dari ekosistem digital yang disediakan issuer. Misalnya antara lain penurunan biaya handling cash, keamanan dari risiko pencurian, proses settlement yang langsung masuk ke rekening bank.
Penetapan MDR ini dimaksudkan untuk mendorong efisiensi. Menurut Erwin hal ini juga memperhatikan sustainabilitas dari industri maupun ekosistem pembayaran non tunai, serta mendukung pengembangan ekosistem ekonomi dan keuangan digital.
""Oleh karena itu dalam penerapan MDR Uang Elektronik Chip Based ini penerbit dan pihak yang terkait diharapkan dapat mendorong penguatan ekosistem pembayaran non tunai,"" jelas dia.
Caranya adalah dengan kemudahan penggunaan dan isi ulang uang elektronik, efisiensi dan interoperabilitas mesin reader, dan keamanan bertransaksi.
Berlanjut ke halaman berikutnya.



        Selanjutnya 

Halaman



                1            

                2            





uang elektronik mdr bank indonesia 


"
https://finance.detik.com/moneter/d-5344508/mau-tahu-berapa-jumlah-uang-beredar-segini-jawabannya,Mau Tahu Berapa Jumlah Uang Beredar? Segini Jawabannya,"Jumat, 22 Jan 2021 15:40 WIB","Bank Indonesia (BI) mencatat likuiditas perekonomian atau uang beredar dalam arti luas (M2) meningkat pada Desember 2020 didorong oleh komponen uang beredar dalam arti sempit (M1).
Kepala Departemen Komunikasi BI Erwin Haryono mengungkapkan posisi M2 pada Desember 2020 sebesar Rp 6.900 triliun atau meningkat 12,4% (yoy).
""Sedikit lebih tinggi dibandingkan dengan pertumbuhan bulan sebelumnya sebesar 12,2% (yoy),"" kata dia dalam siaran pers, Jumat (22/1/2021).
Dia mengungkapkan peningkatan tersebut didorong oleh M1 yang tumbuh sebesar 18,5% (yoy), lebih tinggi dari pertumbuhan bulan sebelumnya sebesar 15,8% (yoy). Hal tersebut sejalan dengan peningkatan peredaran uang kartal di masyarakat dan giro rupiah.
Sementara itu, komponen uang kuasi melambat, dari 11,1% (yoy) menjadi 10,5% (yoy) pada Desember 2020.
""Pertumbuhan surat berharga selain saham juga terkontraksi lebih dalam menjadi -10,6% (yoy) dari -5,8% (yoy) pada November 2020,"" jelas dia.
Erwin menambahkan berdasarkan faktor yang mempengaruhi, peningkatan M2 pada Desember 2020 disebabkan oleh aktiva luar negeri bersih dan kenaikan ekspansi keuangan pemerintah.
Hal ini tercermin dari pertumbuhan aktiva luar negeri bersih Desember 2020 sebesar 13,6% (yoy), lebih tinggi dibandingkan dengan pertumbuhan November 2020 sebesar 10,3% (yoy).
Selain itu,tagihan bersih kepada Pemerintah Pusat juga meningkat, dari 66,5% (yoy) menjadi 66,9% (yoy) pada Desember 2020. Sementara itu, pertumbuhan kredit [1] terkontraksi lebih dalam menjadi -2,7% (yoy) dari -1,7% (yoy) pada November 2020.
"
https://finance.detik.com/moneter/d-5344340/bunga-acuan-sudah-375-bos-bi-sebut-masih-bisa-turun-lagi,"Bunga Acuan Sudah 3,75%, Bos BI Sebut Masih Bisa Turun Lagi","Jumat, 22 Jan 2021 13:46 WIB","Bank Indonesia (BI) menyebut saat ini masih ada ruang untuk penurunan bunga acuan. Gubernur BI Perry Warjiyo mengungkapkan saat ini bank sentral memang masih melakukan kebijakan akomodatif dan injeksi likuiditas.
Perry mengungkapkan saat ini memang suku bunga di level 3,75% sudah di level yang terlalu rendah.
""Likuiditas longgar, suku bunga kita pertahankan 3,75%. Apakah masih ada ruang penurunan? Masih ada. Apakah akan kami pakai? Kita lihat dulu, sebab ini sudah terlalu rendah,"" kata dia dalam acara Early Year Forum 2021, Jumat (22/1/2021).
Menurut dia walaupun bunga acuan BI sudah rendah namun tidak diikuti dengan turunnya suku bunga kredit perbankan, sehingga hal ini belum mendorong permintaan kredit.
Bank sentral juga sedang memperhatikan situasi global. Hal ini karena mereka tak ingin nilai tukar rupiah tidak stabil.
Perry meminta bank untuk menggenjot penyaluran kredit dan bank tidak sekadar mengikuti arus perdagangan. Bank harus bisa menciptakan bisnis baru agar kredit bisa lebih bergairah.
""Ayo kawan perbankan, banking jangan hanya follow the trade. Banking harus create bisnis. Memang ada risiko tapi sepanjang manajemen risikonya jalan ya tentu saja itu bisa dikalkulasi itu bisa dipertimbangkan,"" jelas dia.
Tahun ini BI meramal pertumbuhan kredit bisa tumbuh 7-9% secara year on year dan diiringi dengan pertumbuhan dana pihak ketiga (DPK) yang tumbuh di angka yang sama 7-9% year on year.
Menurut dia kebijakan bank sentral tahun ini juga akan mendorong pemulihan ekonomi dan BI sudah menyediakan dua 'jamu manis' untuk tahun ini yaitu mempertahankan bunga acuan agar tetap rendah dan longgarnya likuiditas.
"
https://finance.detik.com/moneter/d-5344261/bi-ramu-2-jamu-manis-buat-pulihkan-ekonomi-ri,BI Ramu 2 'Jamu Manis' buat Pulihkan Ekonomi RI,"Jumat, 22 Jan 2021 13:13 WIB","Bank sentral tahun ini berupaya untuk mendorong pemulihan ekonomi nasional. Oleh karena itu dibutuhkan kebijakan yang pas untuk mencapai target yang telah ditentukan.
Gubernur Bank Indonesia (BI) Perry Warjiyo mengungkapkan ada dua 'jamu manis' yang diberikan bank sentral untuk perekonomian.
""Semua jamuku, jamu manis pokoknya jamu manis BI di tahun ini,"" kata dia dalam acara Early Year Forum 2021, Jumat (22/1/2021).
Dia mengungkapkan menu jamu manis pertama adalah mempertahankan suku bunga acuan di level yang tetap rendah yakni 3,75%. Kemudian jamu manis kedua adalah likuiditas yang tetap longgar.
Perry mengatakan, hal tersebut akan tetap dipertahankan BI hingga terdapat tanda-tanda tekanan inflasi di tahun ini. Seperti diketahui, sepanjang 2020 inflasi sebesar 1,68% atau terendah sepanjang sejarah Indonesia.
Dia mengungkapkan BI juga telah melakukan injeksi likuiditas. ""Kami pertahankan sampai ada tanda-tanda kenaikan inflasi. Itu jamu manis yang kami lakukan,"" ujar dia.
Pada periode Januari ini BI menahan bunga acuan di level 3,75%. Keputusan ini konsisten dengan perkiraan inflasi yang tetap rendah dan stabilitas eksternal yang terjaga.Untuk likuiditas, BI telah mengguyur likuiditas (quantitative easing) ke perbankan sebesar Rp 726,57 triliun selama 2020.
Injeksi likuiditas itu terdiri dari penurunan Giro Wajib Minimum (GWM) sebesar Fp 155 triliun dan ekspansi moneter bank sentral Rp 555,77 triliun. Bahkan di awal tahun ini, BI telah menginjeksi likuiditas ke perbankan dengan melakukan ekspansi moneter sekitar Rp 7,44 triliun hingga 19 Januari 2021.
"
https://finance.detik.com/moneter/d-5344087/dorong-bank-genjot-digitalisasi-gubernur-bi-sekarang-semua-dari-hp,"Dorong Bank Genjot Digitalisasi, Gubernur BI: Sekarang Semua dari HP","Jumat, 22 Jan 2021 11:05 WIB","Bank Indonesia (BI) mengungkapkan perbankan saat ini harus bertransformasi ke digital. Hal ini agar bank bisa tetap bertahan di tengah masyarakat.
Gubernur BI Perry Warjiyo mengungkapkan e-commerce tahun lalu diestimasi naik sebesar Rp 253 triliun dan tahun ini diestimasi mencapai Rp 337 triliun. Hal ini mencerminkan perdagangan online sangat luar biasa dan tumbuh 33,2%.
Kemudian uang elektronik tercatat tumbuh 32,3% dan mencapai Rp 266 triliun padahal proyeksinya di kisaran Rp 201 triliun. Menurut Perry, pandemi COVID-19 mempercepat digitalisasi ekonomi dan keuangan.
""Kemudian masalah digital banking, saya sudah berkali-kali ayo perbankan dan alhamdulillah sekitar 15 bank sangat agresif melakukan digitalisasi,"" kata dia dalam acara Early Year Forum 2021, Jumat (22/1/2021).
Dia mengungkapkan dulu nasabah yang harus mendatangi bank saat membuka rekening, kredit atau pengiriman uang.
""Sekarang masyarakat inginnya transaksi hanya melalui HP di kamar mandi, kamar tidur, kafe. Mau buka rekening, transfer dan transaksi lain online semua dari HP,"" ujar dia.
Perry mengungkapkan hal itulah yang membuat BI semakin agresif mendorong digitalisasi sistem pembayaran. Bankir jangan mau ditinggalkan oleh nasabah. Oleh karena itu digitalisasi pada layanan bank harus benar-benar dilakukan.
""Kalau para bankir masih pengin semau anda, kemudian nggak ada kerjaan akan ditinggal konsumen. Karena konsumen harus anda service caranya melalui digital banking,"" jelas dia.
"
https://finance.detik.com/bursa-dan-valas/d-5344012/jaga-rupiah-bi-ubah-mekanisme-kurs-jisdor,"Jaga Rupiah, BI Ubah Mekanisme Kurs JISDOR","Jumat, 22 Jan 2021 09:59 WIB","Bank Indonesia (BI) akan melakukan percepatan pendalaman pasar keuangan melalui penguatan Jakarta Interbank Spot Dollar Rate (JISDOR). Penguatan JISDOR akan berlaku efektif pada tanggal 5 April 2021.
Gubernur BI Perry Warjiyo mengungkapkan JISDOR merupakan acuan nilai tukar rupiah terhadap dolar Amerika Serikat (AS) guna meningkatkan kredibilitas pasar valas domestik dan mendukung stabilitas nilai tukar di Indonesia.
""Penguatan JISDOR mencakup metodologi, periode pemantauan transaksi dan waktu penerbitan,"" kata dia, ditulis Jumat (22/1/2021).
Dari keterangan BI, JISDOR merupakan kurs referensi yang merepresentasikan nilai tukar rupiah terhadap dolar AS dari transaksi antar bank di pasar valuta asing termasuk transaksi dengan bank di luar negeri.
Dengan penguatan JISDOR ini maka disesuaikan waktu pengumpulan data transaksi pembentukan JISDOR. Dari sebelumnya sejak pukul 08.00-09.45 WIB menjadi 08.00-16.00 WIB.
""Sehingga JISDOR mencerminkan transaksi spot yang terjadi sepanjang hari,"" tulisnya.
Kemudian waktu penerbitan JISDOR juga akan disesuaikan dari yang semula pukul 10.00 WIB menjadi 16.15 WIB. Dalam periode penyesuaian waktu operasional pasar valuta asing domestik terkait pandemi COVID-19 maka rentang waktu perhitungan JISDOR akan dilakukan mulai pukul 09.00 WIB sampai dengan 15.00 WIB dan JISDOR akan terbit pada 15.15 WIB.
Kemudian JISDOR didapatkan dengan melakukan penghitungan rata-rata tertimbang (weighted average) berdasarkan volume transaksi nilai tukar rupiah terhadap dolar AS di pasar spot.
"
https://finance.detik.com/moneter/d-5343895/sinyal-positif-joe-biden-presiden-as-modal-asing-siap-serbu-ri,"Sinyal Positif Joe Biden Presiden AS, Modal Asing Siap Serbu RI","Jumat, 22 Jan 2021 08:35 WIB","Presiden Amerika Serikat (AS) resmi diisi oleh Joe Biden yang menggantikan Donald Trump. Pernyataan Biden saat pelantikan disebut-sebut bisa menciptakan pasar keuangan yang kondusif. Hal ini juga bisa berdampak ke modal asing Indonesia.
Gubernur Bank Indonesia (BI) Perry Warjiyo mengungkapkan dengan kondisi tersebut diperkirakan ada aliran masuk modal asing dalam bentuk investasi portofolio ke negara-negara berkembang termasuk Indonesia.
""Kami perkirakan untuk Indonesia insyaallah tahun ini aliran modal asing investasi portfolio ke Indonesia akan menjadi sebesar US$ 19,1 miliar,"" ujar Perry dalam konferensi pers virtual, Kamis (21/1/2021).
Dia mengungkapkan angka ini lebih tinggi dibandingkan periode tahun lalu sebesar US$ 11 miliar. Menurut dia Indonesia merupakan salah satu negara yang menjadi tujuan utama investasi portofolio global.
Menurut Perry pernyataan-pernyataan Joe Biden sangat menyejukkan, seperti upaya percepatan vaksinasi dan pemulihan ekonomi di AS termasuk juga kenaikan ekspansi fiskal oleh pemerintah AS. Dia berharap hal itu dapat mendukung pemulihan ekonomi di AS berlanjut.
""Kami juga cermati statement Joe Biden kondisi pasar keuangan global semakin positif,"" ujarnya.
Padahal sebelumnya terdapat peningkatan jangka pendek mengenai tekanan global. Menurut Perry ada hal positif juga terlihat dari terus berlanjutnya stimulus kebijakan fiskal dan moneter di banyak negara, naik negara maju maupun berkembang.
Demikian juga berlanjutnya kebijakan moneter akomodatif dan kebijakan suku bunga renda dan ekspansi moneter di banyak negara.
""Itu menyebabkan kondisi likuiditas global yang meningkat,"" ujar Perry.
"
https://finance.detik.com/moneter/d-5343393/transaksi-uang-elektronik-melesat-30-jadi-rp-22-t,Transaksi Uang Elektronik Melesat 30% Jadi Rp 22 T,"Kamis, 21 Jan 2021 18:16 WIB","Bank Indonesia (BI) mencatat transaksi ekonomi dan keuangan digital terus tumbuh sejalan dengan penggunaan platform e-commerce dan instrumen digital di masa pandemi.
Gubernur BI Perry Warjiyo mengungkapkan hal ini juga terjadi karena masyarakat mulai gencar bertransaksi menggunakan alat pembayaran digital.
Hal ini tercermin dari nilai transaksi uang elektronik pada Desember 2020 sebesar Rp 22,1 triliun atau tumbuh 30,44% year on year.
Kemudian volume transaksi digital banking pada Desember 2020 mencapai sebesar Rp 513,7 juta transaksi atau tumbuh 13,91%.
""BI memprakirakan tren digitalisasi akan terus berkembang pesat didukung dengan perluasan ekosistem ekonomi dan keuangan digital yang semakin inklusif,"" kata dia dalam konferensi pers virtual, Kamis (21/1/2021).
Dia mengungkapkan BI terus mengakselerasi kebijakan digitalisasi sistem pembayaran untuk pembentukan ekosistem ekonomi dan keuangan digital yang inklusif dan efisien, serta untuk mendukung percepatan pemulihan ekonomi nasional.
Hal ini dilakukan antara lain melalui perluasan merchant QRIS 12 juta, perluasan fitur QRIS transfer, tarik, dan setor, menetapkan Merchant Discount Rate Uang Elektronik (MDR UE) Chip Based berlaku efektif 1 Maret 2021, dan implementasi Blueprint Sistem Pembayaran Indonesia 2025.
Untuk memperkuat sinergi dengan pemerintah, otoritas terkait, dan industri, BI menyelenggarakan Festival Ekonomi dan Keuangan Digital Indonesia yang kegiatannya dimulai sejak Januari 2021 dan puncaknya pada April 2021.
Sementara itu untuk Uang Kartal Yang Diedarkan (UYD) pada Desember 2020 mencapai Rp 898,9 triliun, tumbuh 13,25% (yoy), seiring dengan aktivitas ekonomi yang membaik.
Nilai transaksi pembayaran menggunakan ATM, Kartu Debet, dan Kartu Kredit pada Desember 2020 tercatat Rp 695,5 triliun, kembali tumbuh 1,36% (yoy), setelah kontraksi pada bulan November 2020 sebesar 1,93% (yoy).
"
https://finance.detik.com/moneter/d-5343164/ini-alasan-bi-tahan-lagi-suku-bunga-acuan-di-level-375,"Ini Alasan BI Tahan Lagi Suku Bunga Acuan di Level 3,75%","Kamis, 21 Jan 2021 16:54 WIB","Sudah dua kali Bank Indonesia (BI) menahan suku bunga acuan di level 3,75%. Pertama pada 17 Desember 2020 dan hari ini 21 Januari 2021.
Gubernur BI Perry Warjiyo menyebutkan alasan Menahan bunga acuan ini sejalan dengan prakiraan inflasi yang tetap rendah dan stabilitas eksternal yang terjaga.
""Serta upaya untuk mendukung pemulihan ekonomi,"" kata dia dalam konferensi pers, Kamis (21/1/2020).
Dia mengungkapkan dalam asesmennya, adanya pemulihan perekonomian global akan berlanjut pada 2021. Aktivitas ekonomi global diprakirakan terus meningkat, didorong oleh implementasi vaksinasi COVID-19 di banyak negara, serta keberlanjutan stimulus kebijakan fiskal dan moneter.
Selain itu menurut Perry pemulihan ekonomi global ditopang oleh China dan Amerika Serikat (AS) dan sejumlah negara maju seperti Eropa, Jepang dan negara berkembang seperti India dan ASEAN.
Hal ini mendorong perbaikan ekonomi dan berlanjutnya kenaikan volume perdagangan dan harga komoditas dunia. Sementara itu, ketidakpastian pasar keuangan global diprakirakan menurun seiring dengan ekspektasi perbaikan perekonomian global, termasuk arah kebijakan fiskal pemerintah AS yang baru.
""Perkembangan ini kembali mendorong aliran modal ke negara berkembang dan menopang penguatan mata uang berbagai negara, termasuk Indonesia,"" ujar dia.
Perry mengungkapkan pertumbuhan ekonomi domestik yang membaik pada 2021 diprakirakan meningkat pada 2021. Sejumlah indikator pada Desember 2020 tela mencerminkan perbaikan yang sedang berlangsung.
Misalnya aktivitas ekspor dan impor yang meningkat, PMI manufaktur yang mulai membaik, hingga ekspektasi penjualan dan konsumen yang masih tetap baik.
Kemudian program vaksinasi nasional yang sudah dimulai awal tahun ini dan disiplin yang diimbangi dengan penerapan protokol kesehatan yang ketat diharapkan bisa mendukung proses pemulihan ekonomi domestik.
"
https://finance.detik.com/moneter/d-5343115/bunga-kredit-921-gubernur-bi-penurunan-diperkirakan-berlanjut,"Bunga Kredit 9,21%, Gubernur BI: Penurunan Diperkirakan Berlanjut","Kamis, 21 Jan 2021 16:31 WIB","Rendahnya suku bunga acuan Bank Indonesia (BI) yang saat ini berada di level 3,75% memberikan ruang untuk perbankan agar menurunkan bunga kredit. Hal ini karena likuiditas perbankan juga dinilai masih longgar.
Gubernur BI Perry Warjiyo mengungkapkan saat ini suku bunga kredit pada Desember tercatat 9,21% lebih rendah dibandingkan periode November 2020 sebesar 9,32%.
""Penurunan suku bunga kredit diprakirakan akan berlanjut dengan longgarnya likuiditas dan rendahnya suku bunga kebijakan BI,"" kata Perry dalam konferensi pers virtual, Kamis (21/1/2021).
Dia mengungkapkan pada 2020 BI telah menyuntikkan likuiditas di perbankan sekitar Rp 726,57 triliun. Yang bersumber dari penurunan Giro Wajib Minimum (GWM) sekitar Rp 155 triliun dan ekspansi moneter sekitar Rp 555,77 triliun.
Perry mengungkapkan BI akan melanjutkan penambahan likuiditas pada 2021 dengan melakukan ekspansi operasi moneter sekitar Rp 7,44 triliun hingga 19 Januari 2021.
""Longgarnya kondisi likuiditas mendorong tingginya rasio Alat Likuid terhadap Dana Pihak Ketiga (AL/DPK) yakni 31,67% pada Desember 2020 dan rendahnya rata-rata suku bunga PUAB overnight, sekitar 3,04% pada Desember 2020,"" ujarnya.
Kemudian untuk imbal hasil SBN 10 tahun meningkat dari 5,86% pada akhir Desember 2020 menjadi 6,27% pada 20 Januari 2021.
""Ke depan, ekspansi moneter Bank Indonesia dan percepatan realisasi anggaran serta program restrukturisasi kredit perbankan diharapkan dapat mendorong penyaluran kredit dan pembiayaan bagi pemulihan ekonomi nasional,"" tambah dia.
"
